Datetime,Miner Reserve
2021-06-20T00:00:00Z,1825537.35157489
2021-06-19T00:00:00Z,1825371.16228217
2021-06-18T00:00:00Z,1825264.4576412
2021-06-17T00:00:00Z,1824974.30390751
2021-06-16T00:00:00Z,1825217.53883384
2021-06-15T00:00:00Z,1825137.69418136
2021-06-14T00:00:00Z,1824861.58946424
2021-06-13T00:00:00Z,1824912.31379913
2021-06-12T00:00:00Z,1824547.76484376
2021-06-11T00:00:00Z,1824275.09307522
2021-06-10T00:00:00Z,1825103.90408801
2021-06-09T00:00:00Z,1824679.13462278
2021-06-08T00:00:00Z,1825187.09984019
2021-06-07T00:00:00Z,1826460.87142368
2021-06-06T00:00:00Z,1826334.7530051
2021-06-05T00:00:00Z,1825958.72732621
2021-06-04T00:00:00Z,1826088.0067612
2021-06-03T00:00:00Z,1828499.96713008
2021-06-02T00:00:00Z,1831416.55767632
2021-06-01T00:00:00Z,1831835.84385638
2021-05-31T00:00:00Z,1831321.07441635
2021-05-30T00:00:00Z,1831227.58379259
2021-05-29T00:00:00Z,1830647.44905031
2021-05-28T00:00:00Z,1830963.2722379
2021-05-27T00:00:00Z,1831815.63285608
2021-05-26T00:00:00Z,1829827.14613492
2021-05-25T00:00:00Z,1830316.99346225
2021-05-24T00:00:00Z,1829930.05247233
2021-05-23T00:00:00Z,1829488.49978416
2021-05-22T00:00:00Z,1829108.48020531
2021-05-21T00:00:00Z,1828454.16514461
2021-05-20T00:00:00Z,1828427.66344621
2021-05-19T00:00:00Z,1828468.70043776
2021-05-18T00:00:00Z,1829144.94624363
2021-05-17T00:00:00Z,1828519.96193427
2021-05-16T00:00:00Z,1828105.65663976
2021-05-15T00:00:00Z,1827338.05841498
2021-05-14T00:00:00Z,1827325.1625538
2021-05-13T00:00:00Z,1828024.44313567
2021-05-12T00:00:00Z,1828458.09005188
2021-05-11T00:00:00Z,1828348.25596953
2021-05-10T00:00:00Z,1828711.92667092
2021-05-09T00:00:00Z,1829312.66900765
2021-05-08T00:00:00Z,1827451.08825076
2021-05-07T00:00:00Z,1827228.07946134
2021-05-06T00:00:00Z,1826496.23886158
2021-05-05T00:00:00Z,1826846.8802174
2021-05-04T00:00:00Z,1826129.39442531
2021-05-03T00:00:00Z,1826279.2644878
2021-05-02T00:00:00Z,1826238.96623814
2021-05-01T00:00:00Z,1825557.96317329
2021-04-30T00:00:00Z,1825391.83357513
2021-04-29T00:00:00Z,1825219.45111392
2021-04-28T00:00:00Z,1825575.70821928
2021-04-27T00:00:00Z,1825250.74191231
2021-04-26T00:00:00Z,1824667.72123137
2021-04-25T00:00:00Z,1824823.11130536
2021-04-24T00:00:00Z,1824790.68619851
2021-04-23T00:00:00Z,1823943.36279578
2021-04-22T00:00:00Z,1825236.73088669
2021-04-21T00:00:00Z,1822280.21913311
2021-04-20T00:00:00Z,1822022.68255777
2021-04-19T00:00:00Z,1822302.16765156
2021-04-18T00:00:00Z,1822014.41647723
2021-04-17T00:00:00Z,1821951.8051552
2021-04-16T00:00:00Z,1821717.35562587
2021-04-15T00:00:00Z,1821953.82672328
2021-04-14T00:00:00Z,1821468.72434438
2021-04-13T00:00:00Z,1821911.06646736
2021-04-12T00:00:00Z,1821613.99099454
2021-04-11T00:00:00Z,1821862.26785094
2021-04-10T00:00:00Z,1821583.98378421
2021-04-09T00:00:00Z,1822047.83485128
2021-04-08T00:00:00Z,1822778.554102
2021-04-07T00:00:00Z,1822369.6872994
2021-04-06T00:00:00Z,1822026.49754756
2021-04-05T00:00:00Z,1822240.33638558
2021-04-04T00:00:00Z,1821834.6279077
2021-04-03T00:00:00Z,1821633.01374523
2021-04-02T00:00:00Z,1821444.43977771
2021-04-01T00:00:00Z,1821509.8762005
2021-03-31T00:00:00Z,1819617.92343194
2021-03-30T00:00:00Z,1818766.77262551
2021-03-29T00:00:00Z,1818564.90956053
2021-03-28T00:00:00Z,1819562.18445361
2021-03-27T00:00:00Z,1819056.24677403
2021-03-26T00:00:00Z,1818548.08010172
2021-03-25T00:00:00Z,1817822.25515396
2021-03-24T00:00:00Z,1817893.42386775
2021-03-23T00:00:00Z,1818999.36017
2021-03-22T00:00:00Z,1819576.37373713
2021-03-21T00:00:00Z,1819319.4617069
2021-03-20T00:00:00Z,1818767.57186481
2021-03-19T00:00:00Z,1818290.78127752
2021-03-18T00:00:00Z,1817894.70415427
2021-03-17T00:00:00Z,1818616.30490917
2021-03-16T00:00:00Z,1818572.25957874
2021-03-15T00:00:00Z,1818677.47187326
2021-03-14T00:00:00Z,1819077.06558769
2021-03-13T00:00:00Z,1819060.40025583
2021-03-12T00:00:00Z,1818330.92613075
2021-03-11T00:00:00Z,1818567.04226216
2021-03-10T00:00:00Z,1818217.83670137
2021-03-09T00:00:00Z,1818084.2531015
2021-03-08T00:00:00Z,1818112.88683691
2021-03-07T00:00:00Z,1818061.51181258
2021-03-06T00:00:00Z,1817993.37408285
2021-03-05T00:00:00Z,1817655.36734912
2021-03-04T00:00:00Z,1818465.99451967
2021-03-03T00:00:00Z,1818328.94552911
2021-03-02T00:00:00Z,1817557.84408589
2021-03-01T00:00:00Z,1817332.78792568
2021-02-28T00:00:00Z,1817839.68567534
2021-02-27T00:00:00Z,1819017.46321965
2021-02-26T00:00:00Z,1819418.42586869
2021-02-25T00:00:00Z,1818342.76306338
2021-02-24T00:00:00Z,1818429.12389022
2021-02-23T00:00:00Z,1818141.97880197
2021-02-22T00:00:00Z,1818159.10173488
2021-02-21T00:00:00Z,1818906.09109688
2021-02-20T00:00:00Z,1819235.44465928
2021-02-19T00:00:00Z,1820972.52582406
2021-02-18T00:00:00Z,1820469.5518613
2021-02-17T00:00:00Z,1819962.66215621
2021-02-16T00:00:00Z,1821200.93787071
2021-02-15T00:00:00Z,1821207.86369877
2021-02-14T00:00:00Z,1820672.75515988
2021-02-13T00:00:00Z,1821154.8068402
2021-02-12T00:00:00Z,1820669.01990329
2021-02-11T00:00:00Z,1820188.05602383
2021-02-10T00:00:00Z,1819107.00923298
2021-02-09T00:00:00Z,1818716.81119772
2021-02-08T00:00:00Z,1816801.18860092
2021-02-07T00:00:00Z,1816956.54465015
2021-02-06T00:00:00Z,1817235.38384328
2021-02-05T00:00:00Z,1817224.82638609
2021-02-04T00:00:00Z,1818732.28233627
2021-02-03T00:00:00Z,1818968.3336769
2021-02-02T00:00:00Z,1818532.8261546
2021-02-01T00:00:00Z,1820247.6580761
2021-01-31T00:00:00Z,1818824.26752715
2021-01-30T00:00:00Z,1818331.60304534
2021-01-29T00:00:00Z,1818404.33243576
2021-01-28T00:00:00Z,1818729.19402394
2021-01-27T00:00:00Z,1818260.19111694
2021-01-26T00:00:00Z,1819798.85183213
2021-01-25T00:00:00Z,1821483.85152359
2021-01-24T00:00:00Z,1823734.97990903
2021-01-23T00:00:00Z,1823684.02079976
2021-01-22T00:00:00Z,1822929.93331807
2021-01-21T00:00:00Z,1823433.12906828
2021-01-20T00:00:00Z,1823964.17413214
2021-01-19T00:00:00Z,1823983.25990463
2021-01-18T00:00:00Z,1822908.10095111
2021-01-17T00:00:00Z,1823412.35484911
2021-01-16T00:00:00Z,1824787.82871615
2021-01-15T00:00:00Z,1824707.4041881
2021-01-14T00:00:00Z,1823808.39198458
2021-01-13T00:00:00Z,1823243.80503611
2021-01-12T00:00:00Z,1822839.72499163
2021-01-11T00:00:00Z,1822610.68574687
2021-01-10T00:00:00Z,1822825.1656263
2021-01-09T00:00:00Z,1823735.33526638
2021-01-08T00:00:00Z,1824501.09073342
2021-01-07T00:00:00Z,1825378.35528686
2021-01-06T00:00:00Z,1826952.32433369
2021-01-05T00:00:00Z,1826897.28127576
2021-01-04T00:00:00Z,1825557.25353743
2021-01-03T00:00:00Z,1824724.28946148
2021-01-02T00:00:00Z,1826471.25956757
2021-01-01T00:00:00Z,1826717.66935004
2020-12-31T00:00:00Z,1826575.43800778
2020-12-30T00:00:00Z,1826407.77539416
2020-12-29T00:00:00Z,1835672.67202561
2020-12-28T00:00:00Z,1835230.84345521
2020-12-27T00:00:00Z,1872419.12552341
2020-12-26T00:00:00Z,1874840.07206328
2020-12-25T00:00:00Z,1874308.79290974
2020-12-24T00:00:00Z,1872594.71833737
2020-12-23T00:00:00Z,1873663.9348693
2020-12-22T00:00:00Z,1872259.95909239
2020-12-21T00:00:00Z,1871358.3978867
2020-12-20T00:00:00Z,1871766.53323616
2020-12-19T00:00:00Z,1872303.54624796
2020-12-18T00:00:00Z,1871916.44748493
2020-12-17T00:00:00Z,1870282.18116632
2020-12-16T00:00:00Z,1870677.61254287
2020-12-15T00:00:00Z,1870725.2964404
2020-12-14T00:00:00Z,1870729.20769376
2020-12-13T00:00:00Z,1872425.29129212
2020-12-12T00:00:00Z,1872118.02652554
2020-12-11T00:00:00Z,1872075.04089443
2020-12-10T00:00:00Z,1872023.01440461
2020-12-09T00:00:00Z,1870928.18020416
2020-12-08T00:00:00Z,1872080.68556484
2020-12-07T00:00:00Z,1871721.49114158
2020-12-06T00:00:00Z,1871316.42894773
2020-12-05T00:00:00Z,1871253.77762653
2020-12-04T00:00:00Z,1871079.37966697
2020-12-03T00:00:00Z,1871696.17292922
2020-12-02T00:00:00Z,1870931.92786804
2020-12-01T00:00:00Z,1870480.7039066
2020-11-30T00:00:00Z,1869790.68253618
2020-11-29T00:00:00Z,1870583.24364107
2020-11-28T00:00:00Z,1870500.06414449
2020-11-27T00:00:00Z,1870007.86061984
2020-11-26T00:00:00Z,1868965.54213787
2020-11-25T00:00:00Z,1867824.56907935
2020-11-24T00:00:00Z,1866924.62012399
2020-11-23T00:00:00Z,1867786.7082133
2020-11-22T00:00:00Z,1867812.54397652
2020-11-21T00:00:00Z,1867661.5852531
2020-11-20T00:00:00Z,1866716.79971919
2020-11-19T00:00:00Z,1866992.54032372
2020-11-18T00:00:00Z,1867651.36604465
2020-11-17T00:00:00Z,1865877.50141571
2020-11-16T00:00:00Z,1865808.47894142
2020-11-15T00:00:00Z,1865852.59413116
2020-11-14T00:00:00Z,1865565.2035358
2020-11-13T00:00:00Z,1865651.72592695
2020-11-12T00:00:00Z,1865557.91192231
2020-11-11T00:00:00Z,1864993.29699708
2020-11-10T00:00:00Z,1864930.76052861
2020-11-09T00:00:00Z,1864804.26917338
2020-11-08T00:00:00Z,1865176.74632239
2020-11-07T00:00:00Z,1866060.36680366
2020-11-06T00:00:00Z,1866626.89564467
2020-11-05T00:00:00Z,1867901.69735538
2020-11-04T00:00:00Z,1865246.84489794
2020-11-03T00:00:00Z,1865244.42747452
2020-11-02T00:00:00Z,1864385.44803472
2020-11-01T00:00:00Z,1864113.91779968
2020-10-31T00:00:00Z,1862111.56302319
2020-10-30T00:00:00Z,1862710.75526013
2020-10-29T00:00:00Z,1862965.5351281
2020-10-28T00:00:00Z,1863345.77168105
2020-10-27T00:00:00Z,1864141.0860897
2020-10-26T00:00:00Z,1864531.12498759
2020-10-25T00:00:00Z,1865383.83457381
2020-10-24T00:00:00Z,1864995.46310749
2020-10-23T00:00:00Z,1864881.87565711
2020-10-22T00:00:00Z,1864855.43018005
2020-10-21T00:00:00Z,1865663.79377451
2020-10-20T00:00:00Z,1864210.3587944
2020-10-19T00:00:00Z,1864177.72507724
2020-10-18T00:00:00Z,1864748.90224646
2020-10-17T00:00:00Z,1864775.86174745
2020-10-16T00:00:00Z,1864580.06440029
2020-10-15T00:00:00Z,1866234.89685087
2020-10-14T00:00:00Z,1866114.76583183
2020-10-13T00:00:00Z,1866020.43918481
2020-10-12T00:00:00Z,1865659.9903365
2020-10-11T00:00:00Z,1866127.53418634
2020-10-10T00:00:00Z,1866890.00802861
2020-10-09T00:00:00Z,1866984.05712017
2020-10-08T00:00:00Z,1867016.36080028
2020-10-07T00:00:00Z,1867631.79651518
2020-10-06T00:00:00Z,1866765.23798756
2020-10-05T00:00:00Z,1866725.55080848
2020-10-04T00:00:00Z,1866431.97362778
2020-10-03T00:00:00Z,1866257.11211813
2020-10-02T00:00:00Z,1865679.36189936
2020-10-01T00:00:00Z,1865092.5785112
2020-09-30T00:00:00Z,1865114.33345726
2020-09-29T00:00:00Z,1864874.68123367
2020-09-28T00:00:00Z,1866515.00022102
2020-09-27T00:00:00Z,1866926.78091879
2020-09-26T00:00:00Z,1866726.09107139
2020-09-25T00:00:00Z,1866799.03386866
2020-09-24T00:00:00Z,1866383.81364418
2020-09-23T00:00:00Z,1866398.72007784
2020-09-22T00:00:00Z,1866316.67391243
2020-09-21T00:00:00Z,1865903.01297974
2020-09-20T00:00:00Z,1866242.34316003
2020-09-19T00:00:00Z,1866387.20266525
2020-09-18T00:00:00Z,1866484.78128969
2020-09-17T00:00:00Z,1867045.96584449
2020-09-16T00:00:00Z,1868405.31815862
2020-09-15T00:00:00Z,1867049.55345469
2020-09-14T00:00:00Z,1866373.06117991
2020-09-13T00:00:00Z,1866009.83813916
2020-09-12T00:00:00Z,1866420.23345203
2020-09-11T00:00:00Z,1866142.08343619
2020-09-10T00:00:00Z,1866655.51376171
2020-09-09T00:00:00Z,1866663.80119629
2020-09-08T00:00:00Z,1866806.77578639
2020-09-07T00:00:00Z,1866487.99888237
2020-09-06T00:00:00Z,1866254.50148701
2020-09-05T00:00:00Z,1866383.81889596
2020-09-04T00:00:00Z,1865231.83983806
2020-09-03T00:00:00Z,1865289.19787338
2020-09-02T00:00:00Z,1865512.18989227
2020-09-01T00:00:00Z,1865362.61298155
2020-08-31T00:00:00Z,1865625.79556174
2020-08-30T00:00:00Z,1865987.31220432
2020-08-29T00:00:00Z,1865614.25622846
2020-08-28T00:00:00Z,1865363.96308738
2020-08-27T00:00:00Z,1867143.34343696
2020-08-26T00:00:00Z,1867442.35047345
2020-08-25T00:00:00Z,1867355.48711473
2020-08-24T00:00:00Z,1867653.77273246
2020-08-23T00:00:00Z,1867631.52938226
2020-08-22T00:00:00Z,1867322.98913163
2020-08-21T00:00:00Z,1867276.75755013
2020-08-20T00:00:00Z,1867906.18028963
2020-08-19T00:00:00Z,1868490.79522302
2020-08-18T00:00:00Z,1868285.94330437
2020-08-17T00:00:00Z,1868447.20380978
2020-08-16T00:00:00Z,1868411.29276789
2020-08-15T00:00:00Z,1868333.85734172
2020-08-14T00:00:00Z,1868593.66793558
2020-08-13T00:00:00Z,1868279.13698921
2020-08-12T00:00:00Z,1868797.28141055
2020-08-11T00:00:00Z,1868656.82405098
2020-08-10T00:00:00Z,1868578.35401676
2020-08-09T00:00:00Z,1867730.02252554
2020-08-08T00:00:00Z,1867525.86173496
2020-08-07T00:00:00Z,1868041.26521942
2020-08-06T00:00:00Z,1867821.91526716
2020-08-05T00:00:00Z,1866985.97325893
2020-08-04T00:00:00Z,1866610.32282062
2020-08-03T00:00:00Z,1866733.67888734
2020-08-02T00:00:00Z,1867146.58096366
2020-08-01T00:00:00Z,1867407.86330467
2020-07-31T00:00:00Z,1867822.11585772
2020-07-30T00:00:00Z,1867330.92730354
2020-07-29T00:00:00Z,1867665.09640438
2020-07-28T00:00:00Z,1867319.9005737
2020-07-27T00:00:00Z,1867725.59518178
2020-07-26T00:00:00Z,1868088.91304947
2020-07-25T00:00:00Z,1867859.96191894
2020-07-24T00:00:00Z,1867389.71503329
2020-07-23T00:00:00Z,1866519.64771049
2020-07-22T00:00:00Z,1865973.45086364
2020-07-21T00:00:00Z,1865903.19593488
2020-07-20T00:00:00Z,1865623.59054721
2020-07-19T00:00:00Z,1865874.33239302
2020-07-18T00:00:00Z,1866125.78100969
2020-07-17T00:00:00Z,1865840.16342359
2020-07-16T00:00:00Z,1865675.22940641
2020-07-15T00:00:00Z,1865276.07731566
2020-07-14T00:00:00Z,1865333.11944564
2020-07-13T00:00:00Z,1864998.38456372
2020-07-12T00:00:00Z,1865160.34413603
2020-07-11T00:00:00Z,1865071.39285554
2020-07-10T00:00:00Z,1864799.17363641
2020-07-09T00:00:00Z,1865189.87419148
2020-07-08T00:00:00Z,1864829.36864789
2020-07-07T00:00:00Z,1865550.76960586
2020-07-06T00:00:00Z,1865333.29626287
2020-07-05T00:00:00Z,1865536.38461216
2020-07-04T00:00:00Z,1865034.30251908
2020-07-03T00:00:00Z,1865182.5856978
2020-07-02T00:00:00Z,1865154.06184086
2020-07-01T00:00:00Z,1864957.42325548
2020-06-30T00:00:00Z,1865204.19233485
2020-06-29T00:00:00Z,1864844.96167329
2020-06-28T00:00:00Z,1864774.88369253
2020-06-27T00:00:00Z,1865263.2608166
2020-06-26T00:00:00Z,1865378.61475501
2020-06-25T00:00:00Z,1866516.34848999
2020-06-24T00:00:00Z,1865125.94589021
2020-06-23T00:00:00Z,1864528.0486694
2020-06-22T00:00:00Z,1867846.36903386
2020-06-21T00:00:00Z,1868049.68368659
2020-06-20T00:00:00Z,1867706.79884088
2020-06-19T00:00:00Z,1868015.5442509
2020-06-18T00:00:00Z,1868107.97878552
2020-06-17T00:00:00Z,1867732.35734656
2020-06-16T00:00:00Z,1867527.88923443
2020-06-15T00:00:00Z,1867831.6372847
2020-06-14T00:00:00Z,1867586.33469942
2020-06-13T00:00:00Z,1867365.0602393
2020-06-12T00:00:00Z,1867206.36631607
2020-06-11T00:00:00Z,1866702.57621092
2020-06-10T00:00:00Z,1866511.45930166
2020-06-09T00:00:00Z,1867088.53687573
2020-06-08T00:00:00Z,1867933.18071222
2020-06-07T00:00:00Z,1867941.82510021
2020-06-06T00:00:00Z,1867855.36768009
2020-06-05T00:00:00Z,1867356.07408394
2020-06-04T00:00:00Z,1869716.65786388
2020-06-03T00:00:00Z,1870494.43375914
2020-06-02T00:00:00Z,1868421.12558868
2020-06-01T00:00:00Z,1865341.11565108
2020-05-31T00:00:00Z,1865384.90900244
2020-05-30T00:00:00Z,1865407.88115839
2020-05-29T00:00:00Z,1865934.38609023
2020-05-28T00:00:00Z,1865990.03282713
2020-05-27T00:00:00Z,1866191.92775054
2020-05-26T00:00:00Z,1866547.03563506
2020-05-25T00:00:00Z,1866859.03542129
2020-05-24T00:00:00Z,1864895.85860832
2020-05-23T00:00:00Z,1865252.0039059
2020-05-22T00:00:00Z,1864874.37842865
2020-05-21T00:00:00Z,1866711.77255216
2020-05-20T00:00:00Z,1864497.93679488
2020-05-19T00:00:00Z,1859543.49538876
2020-05-18T00:00:00Z,1860384.60182094
2020-05-17T00:00:00Z,1863882.53020869
2020-05-16T00:00:00Z,1863875.05168798
2020-05-15T00:00:00Z,1864155.0952802
2020-05-14T00:00:00Z,1863945.97214792
2020-05-13T00:00:00Z,1863474.73383151
2020-05-12T00:00:00Z,1864133.81721543
2020-05-11T00:00:00Z,1863527.55042296
2020-05-10T00:00:00Z,1864052.36961215
2020-05-09T00:00:00Z,1863411.8391743
2020-05-08T00:00:00Z,1861491.56653784
2020-05-07T00:00:00Z,1862862.91623001
2020-05-06T00:00:00Z,1865699.62484889
2020-05-05T00:00:00Z,1867026.58797352
2020-05-04T00:00:00Z,1867171.17855463
2020-05-03T00:00:00Z,1867241.99073807
2020-05-02T00:00:00Z,1867034.1385341
2020-05-01T00:00:00Z,1868041.0413437
2020-04-30T00:00:00Z,1867438.76490939
2020-04-29T00:00:00Z,1867224.12638189
2020-04-28T00:00:00Z,1866527.71761498
2020-04-27T00:00:00Z,1866508.87446328
2020-04-26T00:00:00Z,1867046.43980541
2020-04-25T00:00:00Z,1866919.42638956
2020-04-24T00:00:00Z,1867679.98395447
2020-04-23T00:00:00Z,1867885.74418641
2020-04-22T00:00:00Z,1867955.17624191
2020-04-21T00:00:00Z,1869425.79295823
2020-04-20T00:00:00Z,1868827.6202827
2020-04-19T00:00:00Z,1865156.23401203
2020-04-18T00:00:00Z,1864762.07606204
2020-04-17T00:00:00Z,1864730.43056665
2020-04-16T00:00:00Z,1866805.75579902
2020-04-15T00:00:00Z,1864546.51427026
2020-04-14T00:00:00Z,1864168.71559281
2020-04-13T00:00:00Z,1863796.32134346
2020-04-12T00:00:00Z,1863430.05387123
2020-04-11T00:00:00Z,1863420.26650801
2020-04-10T00:00:00Z,1862775.09208035
2020-04-09T00:00:00Z,1862377.77290554
2020-04-08T00:00:00Z,1862310.96808505
2020-04-07T00:00:00Z,1864137.92688266
2020-04-06T00:00:00Z,1862358.34704658
2020-04-05T00:00:00Z,1862318.28039081
2020-04-04T00:00:00Z,1861894.91246132
2020-04-03T00:00:00Z,1861392.99101736
2020-04-02T00:00:00Z,1861138.93295099
2020-04-01T00:00:00Z,1861465.36613128
2020-03-31T00:00:00Z,1861409.66104938
2020-03-30T00:00:00Z,1862046.92904531
2020-03-29T00:00:00Z,1862049.05377261
2020-03-28T00:00:00Z,1862072.142799
2020-03-27T00:00:00Z,1859671.55228919
2020-03-26T00:00:00Z,1859768.39158777
2020-03-25T00:00:00Z,1859594.53167593
2020-03-24T00:00:00Z,1859576.12723137
2020-03-23T00:00:00Z,1860659.68359472
2020-03-22T00:00:00Z,1860172.69674621
2020-03-21T00:00:00Z,1860090.33565082
2020-03-20T00:00:00Z,1859579.59598121
2020-03-19T00:00:00Z,1861540.67959189
2020-03-18T00:00:00Z,1862008.8081926
2020-03-17T00:00:00Z,1854481.35380994
2020-03-16T00:00:00Z,1853554.17102014
2020-03-15T00:00:00Z,1854040.04435982
2020-03-14T00:00:00Z,1854314.77892831
2020-03-13T00:00:00Z,1853899.42129471
2020-03-12T00:00:00Z,1853477.72371959
2020-03-11T00:00:00Z,1851855.33558355
2020-03-10T00:00:00Z,1852784.10890215
2020-03-09T00:00:00Z,1853614.6890468
2020-03-08T00:00:00Z,1852836.90616023
2020-03-07T00:00:00Z,1852168.18134903
2020-03-06T00:00:00Z,1852241.66510618
2020-03-05T00:00:00Z,1852512.50610062
2020-03-04T00:00:00Z,1853010.53839419
2020-03-03T00:00:00Z,1852676.49177381
2020-03-02T00:00:00Z,1852436.08691978
2020-03-01T00:00:00Z,1852995.94758432
2020-02-29T00:00:00Z,1852271.78375301
2020-02-28T00:00:00Z,1852583.83669958
2020-02-27T00:00:00Z,1852219.71039194
2020-02-26T00:00:00Z,1852554.65562252
2020-02-25T00:00:00Z,1853037.06386546
2020-02-24T00:00:00Z,1852464.07133752
2020-02-23T00:00:00Z,1852449.26457486
2020-02-22T00:00:00Z,1852717.68444938
2020-02-21T00:00:00Z,1851865.39201677
2020-02-20T00:00:00Z,1852222.85029214
2020-02-19T00:00:00Z,1851418.68488174
2020-02-18T00:00:00Z,1850990.18412591
2020-02-17T00:00:00Z,1850505.6893695
2020-02-16T00:00:00Z,1850728.48152146
2020-02-15T00:00:00Z,1850696.03231714
2020-02-14T00:00:00Z,1851413.25802955
2020-02-13T00:00:00Z,1850611.91580533
2020-02-12T00:00:00Z,1850392.45424496
2020-02-11T00:00:00Z,1850893.71137551
2020-02-10T00:00:00Z,1850631.4369403
2020-02-09T00:00:00Z,1850785.73031399
2020-02-08T00:00:00Z,1850611.06521389
2020-02-07T00:00:00Z,1850914.78979254
2020-02-06T00:00:00Z,1850655.87533602
2020-02-05T00:00:00Z,1851386.76560613
2020-02-04T00:00:00Z,1851073.41552078
2020-02-03T00:00:00Z,1851596.59920979
2020-02-02T00:00:00Z,1853263.22550236
2020-02-01T00:00:00Z,1852946.5672551
2020-01-31T00:00:00Z,1853686.18954992
2020-01-30T00:00:00Z,1853375.50475111
2020-01-29T00:00:00Z,1853053.12333594
2020-01-28T00:00:00Z,1853130.48435942
2020-01-27T00:00:00Z,1853753.75739932
2020-01-26T00:00:00Z,1853408.21176746
2020-01-25T00:00:00Z,1853845.41822644
2020-01-24T00:00:00Z,1853811.67895915
2020-01-23T00:00:00Z,1853556.74700397
2020-01-22T00:00:00Z,1853289.95549762
2020-01-21T00:00:00Z,1853466.79652829
2020-01-20T00:00:00Z,1853429.30245728
2020-01-19T00:00:00Z,1853223.99594429
2020-01-18T00:00:00Z,1852802.30859243
2020-01-17T00:00:00Z,1852969.69716821
2020-01-16T00:00:00Z,1852881.23380065
2020-01-15T00:00:00Z,1852523.68907691
2020-01-14T00:00:00Z,1852447.35607218
2020-01-13T00:00:00Z,1852061.48414932
2020-01-12T00:00:00Z,1853373.49667993
2020-01-11T00:00:00Z,1852879.17518259
2020-01-10T00:00:00Z,1852789.17792978
2020-01-09T00:00:00Z,1852529.95039028
2020-01-08T00:00:00Z,1852075.56180549
2020-01-07T00:00:00Z,1852368.04316755
2020-01-06T00:00:00Z,1852147.41309646
2020-01-05T00:00:00Z,1852340.06855526
2020-01-04T00:00:00Z,1852129.17727797
2020-01-03T00:00:00Z,1851921.51274399
2020-01-02T00:00:00Z,1851617.96253373
2020-01-01T00:00:00Z,1851831.67127263
2019-12-31T00:00:00Z,1851196.07927859
2019-12-30T00:00:00Z,1851532.47432271
2019-12-29T00:00:00Z,1851306.97456179
2019-12-28T00:00:00Z,1851596.1170044
2019-12-27T00:00:00Z,1850998.87898207
2019-12-26T00:00:00Z,1850974.24198918
2019-12-25T00:00:00Z,1859799.65815568
2019-12-24T00:00:00Z,1859943.58818364
2019-12-23T00:00:00Z,1862921.49466791
2019-12-22T00:00:00Z,1860065.06913119
2019-12-21T00:00:00Z,1860391.90920469
2019-12-20T00:00:00Z,1859290.1531204
2019-12-19T00:00:00Z,1859971.04410967
2019-12-18T00:00:00Z,1860201.63230237
2019-12-17T00:00:00Z,1859619.69316082
2019-12-16T00:00:00Z,1859369.66146641
2019-12-15T00:00:00Z,1859768.38558844
2019-12-14T00:00:00Z,1859433.3916236
2019-12-13T00:00:00Z,1859219.62855542
2019-12-12T00:00:00Z,1860456.9287391
2019-12-11T00:00:00Z,1860620.23108061
2019-12-10T00:00:00Z,1860407.92479221
2019-12-09T00:00:00Z,1860584.76626608
2019-12-08T00:00:00Z,1860450.70295692
2019-12-07T00:00:00Z,1860672.50019166
2019-12-06T00:00:00Z,1860042.73423242
2019-12-05T00:00:00Z,1860123.14638137
2019-12-04T00:00:00Z,1860054.93260354
2019-12-03T00:00:00Z,1859250.93397441
2019-12-02T00:00:00Z,1859283.68941572
2019-12-01T00:00:00Z,1859071.34376697
2019-11-30T00:00:00Z,1858540.20091689
2019-11-29T00:00:00Z,1858322.4781745
2019-11-28T00:00:00Z,1859259.83294859
2019-11-27T00:00:00Z,1859011.26684908
2019-11-26T00:00:00Z,1858893.10324167
2019-11-25T00:00:00Z,1859200.89336013
2019-11-24T00:00:00Z,1859437.08617818
2019-11-23T00:00:00Z,1859970.12592297
2019-11-22T00:00:00Z,1859314.31177966
2019-11-21T00:00:00Z,1858738.73150328
2019-11-20T00:00:00Z,1858855.38541187
2019-11-19T00:00:00Z,1858738.81570016
2019-11-18T00:00:00Z,1861726.99303985
2019-11-17T00:00:00Z,1861452.3599586
2019-11-16T00:00:00Z,1861646.81899488
2019-11-15T00:00:00Z,1861106.72439134
2019-11-14T00:00:00Z,1861057.64233889
2019-11-13T00:00:00Z,1860982.672092
2019-11-12T00:00:00Z,1860789.4622986
2019-11-11T00:00:00Z,1861049.08752786
2019-11-10T00:00:00Z,1861272.88535548
2019-11-09T00:00:00Z,1860549.96765534
2019-11-08T00:00:00Z,1860370.39977787
2019-11-07T00:00:00Z,1860124.14443023
2019-11-06T00:00:00Z,1859310.38498917
2019-11-05T00:00:00Z,1859126.3548348
2019-11-04T00:00:00Z,1858851.06303616
2019-11-03T00:00:00Z,1859985.84315404
2019-11-02T00:00:00Z,1859781.86653058
2019-11-01T00:00:00Z,1859022.47984002
2019-10-31T00:00:00Z,1857197.56758394
2019-10-30T00:00:00Z,1857628.16497381
2019-10-29T00:00:00Z,1856727.02028962
2019-10-28T00:00:00Z,1856641.69806849
2019-10-27T00:00:00Z,1857320.88372171
2019-10-26T00:00:00Z,1857202.41434282
2019-10-25T00:00:00Z,1857803.42128051
2019-10-24T00:00:00Z,1857369.11508386
2019-10-23T00:00:00Z,1857323.70732529
2019-10-22T00:00:00Z,1856652.09121742
